customer_id,first_name,last_name,email,phone,age,gender,country,state,city,registration_date,customer_segment,total_orders,total_spent,is_active
219,First_219,Last_219,customer_219@example.com,+1-520-711-7367,41,F,France,,City_59,2024-09-11,Bronze,5,976.0,True
220,First_220,Last_220,customer_220@example.com,+1-804-186-3194,40,F,Italy,,City_80,2025-02-07,Bronze,5,2231.32,True
221,First_221,Last_221,customer_221@example.com,+1-592-533-4043,37,M,Germany,,City_48,2024-05-28,Silver,3,495.91,True
222,First_222,Last_222,customer_222@example.com,+1-567-109-8939,53,M,Italy,,City_37,2024-10-09,Bronze,2,357.07,True
223,First_223,Last_223,customer_223@example.com,+1-700-271-2354,79,Other,Netherlands,,City_84,2023-08-04,Bronze,5,821.42,True
224,First_224,Last_224,customer_224@example.com,+1-984-607-9369,36,M,Canada,,City_29,2024-07-04,Silver,1,181.18,True
225,First_225,Last_225,customer_225@example.com,+1-936-551-9951,35,Other,Australia,,City_70,2025-02-07,Gold,0,0.0,True
226,First_226,Last_226,customer_226@example.com,+1-469-456-2425,24,Other,France,,City_39,2023-05-12,Gold,0,0.0,True
227,First_227,Last_227,customer_227@example.com,+1-369-730-3281,67,M,France,,City_95,2025-01-31,Silver,2,672.18,True
228,First_228,Last_228,customer_228@example.com,+1-499-396-5380,69,M,Sweden,,City_45,2024-08-01,Silver,3,238.6,True
229,First_229,Last_229,customer_229@example.com,+1-871-229-3174,75,Other,United Kingdom,,City_18,2022-11-10,Platinum,5,4057.22,True
230,First_230,Last_230,customer_230@example.com,+1-277-748-2525,71,M,Spain,,City_63,2023-12-09,Bronze,3,811.43,True
231,First_231,Last_231,customer_231@example.com,+1-992-967-2526,62,F,Italy,,City_63,2024-03-08,Bronze,0,0.0,True
232,First_232,Last_232,customer_232@example.com,+1-490-445-9967,58,Other,Australia,,City_9,2023-03-05,Silver,2,395.15,True
233,First_233,Last_233,customer_233@example.com,+1-361-551-8479,68,F,United States,NY,City_13,2023-01-09,Silver,8,149.88,False
234,First_234,Last_234,customer_234@example.com,+1-284-480-3711,62,M,Canada,,City_21,2024-08-10,Gold,8,430.58,True
235,First_235,Last_235,customer_235@example.com,+1-335-707-4705,64,Other,France,,City_55,2024-01-12,Silver,5,19.45,True
236,First_236,Last_236,customer_236@example.com,+1-592-191-2678,18,M,Australia,,City_16,2023-04-01,Platinum,2,134.96,True
237,First_237,Last_237,customer_237@example.com,+1-346-170-9691,74,F,Germany,,City_49,2023-09-07,Silver,5,339.05,True
238,First_238,Last_238,customer_238@example.com,+1-422-188-2646,46,F,France,,City_81,2024-10-27,Silver,12,3153.5,True
239,First_239,Last_239,customer_239@example.com,+1-286-354-5668,55,Other,Spain,,City_45,2025-01-19,Platinum,2,140.13,True
240,First_240,Last_240,customer_240@example.com,+1-255-902-4921,72,Other,Canada,,City_27,2025-08-05,Silver,3,1123.94,True
241,First_241,Last_241,customer_241@example.com,+1-782-530-6986,33,F,Sweden,,City_10,2025-02-10,Silver,20,1348.28,True
242,First_242,Last_242,customer_242@example.com,+1-420-140-1990,66,F,United Kingdom,,City_3,2024-10-10,Silver,0,0.0,True
243,First_243,Last_243,customer_243@example.com,+1-830-256-5546,50,F,Netherlands,,City_99,2023-07-06,Bronze,5,248.75,True
244,First_244,Last_244,customer_244@example.com,+1-858-167-6081,50,M,Germany,,City_69,2025-04-20,Bronze,3,1179.31,True
245,First_245,Last_245,customer_245@example.com,+1-873-858-3877,21,M,United Kingdom,,City_56,2024-05-28,Bronze,3,116.2,True
246,First_246,Last_246,customer_246@example.com,+1-370-480-3079,62,M,Germany,,City_64,2024-12-21,Platinum,3,1258.61,True
247,First_247,Last_247,customer_247@example.com,+1-929-690-2262,64,M,United States,NJ,City_55,2024-03-27,Bronze,0,0.0,True
248,First_248,Last_248,customer_248@example.com,+1-890-840-2889,41,M,Italy,,City_73,2022-11-17,Bronze,1,406.2,True
249,First_249,Last_249,customer_249@example.com,+1-236-666-7870,18,M,United States,GA,City_6,2022-11-21,Bronze,2,146.99,True
250,First_250,Last_250,customer_250@example.com,+1-253-283-4656,44,Other,Australia,,City_35,2024-05-08,Gold,3,189.3,True
251,First_251,Last_251,customer_251@example.com,+1-667-108-7044,79,F,United Kingdom,,City_60,2025-06-26,Gold,5,631.24,True
252,First_252,Last_252,customer_252@example.com,+1-451-254-1104,65,Other,France,,City_60,2024-01-15,Bronze,20,7154.75,True
253,First_253,Last_253,customer_253@example.com,+1-944-414-2703,32,Other,Australia,,City_82,2025-08-11,Gold,8,2330.38,True
254,First_254,Last_254,customer_254@example.com,+1-437-965-9515,44,F,United States,IL,City_92,2024-05-29,Bronze,0,0.0,True
255,First_255,Last_255,customer_255@example.com,+1-333-342-5778,47,Other,United Kingdom,,City_75,2023-08-28,Bronze,1,234.14,True
256,First_256,Last_256,customer_256@example.com,+1-521-516-2978,77,F,Australia,,City_41,2023-12-23,Bronze,1,58.27,True
257,First_257,Last_257,customer_257@example.com,+1-902-411-1660,46,F,Italy,,City_34,2024-07-30,Gold,0,0.0,True
258,First_258,Last_258,customer_258@example.com,+1-506-366-3848,27,M,France,,City_46,2023-11-27,Bronze,0,0.0,False
259,First_259,Last_259,customer_259@example.com,+1-427-233-4246,53,Other,Netherlands,,City_32,2023-03-17,Bronze,1,41.54,True
260,First_260,Last_260,customer_260@example.com,+1-402-761-8265,61,Other,United Kingdom,,City_75,2023-08-28,Silver,12,562.64,True
261,First_261,Last_261,customer_261@example.com,+1-787-543-7471,75,F,United Kingdom,,City_6,2025-03-24,Gold,0,0.0,True
262,First_262,Last_262,customer_262@example.com,+1-235-728-5026,61,F,Germany,,City_46,2023-08-07,Bronze,1,115.89,True
263,First_263,Last_263,customer_263@example.com,+1-738-355-9907,44,Other,Italy,,City_8,2022-12-12,Bronze,2,331.39,True
264,First_264,Last_264,customer_264@example.com,+1-526-711-4588,68,Other,Australia,,City_62,2023-08-07,Silver,3,461.62,False
265,First_265,Last_265,customer_265@example.com,+1-954-157-4594,69,F,Netherlands,,City_46,2025-06-01,Silver,30,8729.11,True
266,First_266,Last_266,customer_266@example.com,+1-228-820-6761,40,M,Germany,,City_31,2023-07-26,Silver,8,2592.65,True
267,First_267,Last_267,customer_267@example.com,+1-424-120-9625,54,M,Italy,,City_70,2024-12-11,Bronze,3,158.06,True
268,First_268,Last_268,customer_268@example.com,+1-260-122-3420,76,Other,France,,City_17,2023-11-19,Bronze,1,449.21,True
269,First_269,Last_269,customer_269@example.com,+1-339-261-8157,67,M,Netherlands,,City_47,2024-12-12,Platinum,2,113.24,True
270,First_270,Last_270,customer_270@example.com,+1-379-487-6026,59,F,Germany,,City_91,2023-01-05,Platinum,5,486.8,True
271,First_271,Last_271,customer_271@example.com,+1-525-928-4619,26,M,United States,MD,City_51,2024-02-03,Gold,5,1169.76,True
272,First_272,Last_272,customer_272@example.com,+1-543-557-1186,77,F,Germany,,City_43,2025-02-27,Silver,1,334.41,True
273,First_273,Last_273,customer_273@example.com,+1-629-270-7783,62,M,Australia,,City_33,2024-05-05,Silver,5,178.55,True
274,First_274,Last_274,customer_274@example.com,+1-430-266-8393,40,Other,Spain,,City_13,2023-08-15,Gold,5,1199.31,True
275,First_275,Last_275,customer_275@example.com,+1-374-484-3636,36,M,Australia,,City_34,2025-07-22,Platinum,0,0.0,True
276,First_276,Last_276,customer_276@example.com,+1-644-260-1877,39,Other,Sweden,,City_62,2025-03-22,Silver,2,577.16,True
277,First_277,Last_277,customer_277@example.com,+1-504-343-2571,80,M,Spain,,City_90,2024-08-04,Silver,12,2633.55,False
278,First_278,Last_278,customer_278@example.com,+1-226-311-3798,21,F,United States,AZ,City_12,2024-11-18,Bronze,5,1264.42,True
279,First_279,Last_279,customer_279@example.com,+1-596-289-7078,48,M,Canada,,City_51,2025-04-14,Bronze,8,887.84,True
280,First_280,Last_280,customer_280@example.com,+1-970-813-2584,29,F,United States,NC,City_57,2023-09-03,Bronze,1,112.15,True
281,First_281,Last_281,customer_281@example.com,+1-628-648-8779,69,Other,Spain,,City_97,2023-10-25,Silver,3,1568.29,True
282,First_282,Last_282,customer_282@example.com,+1-785-793-3415,48,F,United Kingdom,,City_51,2024-06-03,Gold,5,1004.86,True
283,First_283,Last_283,customer_283@example.com,+1-268-189-7358,29,M,France,,City_25,2023-03-24,Bronze,2,1529.87,True
284,First_284,Last_284,customer_284@example.com,+1-917-738-9561,72,F,Netherlands,,City_59,2023-12-01,Gold,0,0.0,True
285,First_285,Last_285,customer_285@example.com,+1-492-988-9775,44,M,Germany,,City_73,2025-02-10,Silver,5,1156.65,True
286,First_286,Last_286,customer_286@example.com,+1-482-512-3356,34,F,Italy,,City_74,2023-06-10,Silver,0,0.0,True
287,First_287,Last_287,customer_287@example.com,+1-220-445-5965,20,F,Australia,,City_89,2023-06-29,Bronze,5,4123.37,True
288,First_288,Last_288,customer_288@example.com,+1-475-846-7828,72,Other,United Kingdom,,City_30,2022-12-27,Bronze,20,3505.53,True
289,First_289,Last_289,customer_289@example.com,+1-727-910-3604,30,F,France,,City_53,2025-03-30,Silver,5,2954.41,True
290,First_290,Last_290,customer_290@example.com,+1-455-133-8478,43,M,Netherlands,,City_73,2022-11-26,Bronze,1,505.65,True
291,First_291,Last_291,customer_291@example.com,+1-231-347-7102,63,M,Canada,,City_48,2023-09-21,Gold,3,826.87,True
292,First_292,Last_292,customer_292@example.com,+1-595-150-3669,29,F,Sweden,,City_71,2023-03-30,Bronze,1,316.45,True
293,First_293,Last_293,customer_293@example.com,+1-985-798-1145,72,M,France,,City_87,2024-07-17,Bronze,5,1031.15,True
294,First_294,Last_294,customer_294@example.com,+1-585-972-6713,59,M,Sweden,,City_2,2025-01-01,Bronze,3,1004.36,True
295,First_295,Last_295,customer_295@example.com,+1-583-674-5631,47,F,Netherlands,,City_80,2024-07-09,Bronze,1,205.39,True
296,First_296,Last_296,customer_296@example.com,+1-867-405-4086,48,M,Australia,,City_36,2025-02-19,Silver,8,877.7,True
297,First_297,Last_297,customer_297@example.com,+1-502-365-7857,75,M,Sweden,,City_52,2024-05-24,Silver,5,1731.46,True
298,First_298,Last_298,customer_298@example.com,+1-687-787-6873,55,Other,Sweden,,City_25,2025-07-18,Bronze,5,1571.52,True
299,First_299,Last_299,customer_299@example.com,+1-772-881-3999,71,Other,Netherlands,,City_24,2024-10-15,Bronze,3,1100.57,True
300,First_300,Last_300,customer_300@example.com,+1-580-366-5817,59,M,France,,City_46,2023-11-11,Bronze,8,1329.46,True
301,First_301,Last_301,customer_301@example.com,+1-399-612-2963,48,M,Sweden,,City_75,2025-01-30,Gold,0,0.0,True
302,First_302,Last_302,customer_302@example.com,+1-381-420-1950,51,F,Spain,,City_7,2023-08-09,Gold,1,49.13,False
303,First_303,Last_303,customer_303@example.com,+1-639-588-7280,66,M,Sweden,,City_98,2024-07-27,Bronze,5,857.28,True
304,First_304,Last_304,customer_304@example.com,+1-454-331-6641,78,M,Australia,,City_97,2023-08-26,Gold,1,306.4,True
305,First_305,Last_305,customer_305@example.com,+1-945-632-9587,42,Other,Sweden,,City_40,2025-03-02,Bronze,8,976.15,True
306,First_306,Last_306,customer_306@example.com,+1-334-316-1359,39,F,Australia,,City_97,2024-12-28,Bronze,12,1188.49,True
307,First_307,Last_307,customer_307@example.com,+1-877-210-1323,25,F,United States,WA,City_82,2024-10-17,Bronze,3,107.72,True
308,First_308,Last_308,customer_308@example.com,+1-209-408-7895,46,F,United Kingdom,,City_71,2023-05-29,Bronze,5,458.06,True
309,First_309,Last_309,customer_309@example.com,+1-320-389-2867,35,Other,Sweden,,City_90,2022-10-29,Bronze,8,464.08,True
310,First_310,Last_310,customer_310@example.com,+1-502-264-1645,30,Other,France,,City_100,2022-12-14,Bronze,3,271.12,True
311,First_311,Last_311,customer_311@example.com,+1-885-605-3443,62,F,Australia,,City_31,2024-07-30,Bronze,5,3721.47,True
312,First_312,Last_312,customer_312@example.com,+1-240-972-5760,22,Other,United Kingdom,,City_33,2022-11-16,Silver,3,109.72,True
313,First_313,Last_313,customer_313@example.com,+1-648-736-5395,45,Other,United Kingdom,,City_13,2023-12-28,Gold,8,2271.2,True
314,First_314,Last_314,customer_314@example.com,+1-689-919-7909,41,F,Germany,,City_15,2025-03-22,Bronze,20,2264.62,True
315,First_315,Last_315,customer_315@example.com,+1-385-725-7221,25,M,United States,PA,City_14,2024-10-22,Bronze,3,1346.84,True
316,First_316,Last_316,customer_316@example.com,+1-467-770-6148,73,Other,Germany,,City_62,2025-07-31,Gold,1,162.59,True
317,First_317,Last_317,customer_317@example.com,+1-856-494-3435,51,Other,Sweden,,City_13,2023-11-06,Bronze,5,959.11,True
318,First_318,Last_318,customer_318@example.com,+1-484-151-9305,18,Other,Germany,,City_65,2025-06-09,Gold,8,1569.43,True
319,First_319,Last_319,customer_319@example.com,+1-523-221-9148,43,M,United Kingdom,,City_59,2023-08-15,Bronze,3,155.56,True
320,First_320,Last_320,customer_320@example.com,+1-293-910-5990,24,F,Spain,,City_5,2025-08-23,Silver,0,0.0,True
321,First_321,Last_321,customer_321@example.com,+1-428-964-8445,59,Other,Italy,,City_44,2024-08-01,Bronze,0,0.0,True
322,First_322,Last_322,customer_322@example.com,+1-874-327-1035,63,Other,Australia,,City_92,2023-02-03,Bronze,0,0.0,True
323,First_323,Last_323,customer_323@example.com,+1-960-838-7704,53,Other,Australia,,City_90,2024-02-09,Bronze,8,1572.24,True
324,First_324,Last_324,customer_324@example.com,+1-888-702-3018,30,M,Spain,,City_28,2024-08-23,Bronze,5,819.15,True
325,First_325,Last_325,customer_325@example.com,+1-643-958-8912,47,Other,Sweden,,City_65,2023-03-21,Bronze,3,643.64,True
326,First_326,Last_326,customer_326@example.com,+1-529-616-7302,62,Other,Germany,,City_94,2024-10-01,Gold,1,291.46,True
327,First_327,Last_327,customer_327@example.com,+1-966-624-5897,35,F,Australia,,City_38,2024-05-08,Bronze,1,163.16,True
328,First_328,Last_328,customer_328@example.com,+1-888-235-3913,63,Other,Netherlands,,City_81,2023-12-26,Bronze,1,339.55,True
329,First_329,Last_329,customer_329@example.com,+1-965-961-9747,63,M,Australia,,City_72,2023-12-08,Bronze,3,896.41,True
330,First_330,Last_330,customer_330@example.com,+1-968-904-3636,69,M,Netherlands,,City_14,2023-05-17,Bronze,1,301.22,True
331,First_331,Last_331,customer_331@example.com,+1-663-204-4675,27,M,Canada,,City_27,2024-05-03,Silver,0,0.0,True
332,First_332,Last_332,customer_332@example.com,+1-901-420-1881,33,Other,Canada,,City_89,2023-07-25,Silver,12,1842.77,False
333,First_333,Last_333,customer_333@example.com,+1-817-301-4170,57,F,France,,City_82,2024-08-09,Silver,3,1149.46,True
334,First_334,Last_334,customer_334@example.com,+1-364-698-5178,80,Other,United Kingdom,,City_24,2024-09-30,Platinum,5,578.2,False
335,First_335,Last_335,customer_335@example.com,+1-702-908-6866,20,M,Australia,,City_77,2024-11-15,Bronze,12,3149.9,True
336,First_336,Last_336,customer_336@example.com,+1-294-457-4624,51,M,Germany,,City_67,2023-12-18,Bronze,3,493.2,True
337,First_337,Last_337,customer_337@example.com,+1-970-764-1144,39,F,Canada,,City_28,2023-11-19,Platinum,3,566.13,True
338,First_338,Last_338,customer_338@example.com,+1-528-490-2857,46,M,Sweden,,City_80,2023-10-21,Bronze,0,0.0,True
339,First_339,Last_339,customer_339@example.com,+1-397-428-9419,19,Other,Australia,,City_66,2024-02-27,Gold,2,67.49,True
340,First_340,Last_340,customer_340@example.com,+1-901-534-2702,28,Other,Netherlands,,City_1,2025-03-16,Silver,1,271.62,True
341,First_341,Last_341,customer_341@example.com,+1-788-941-4729,59,M,Germany,,City_4,2023-04-21,Bronze,2,872.35,True
342,First_342,Last_342,customer_342@example.com,+1-902-408-2417,42,F,Spain,,City_56,2023-06-17,Bronze,2,402.63,True
343,First_343,Last_343,customer_343@example.com,+1-758-402-3360,42,F,United States,TN,City_21,2023-04-16,Silver,1,154.85,True
344,First_344,Last_344,customer_344@example.com,+1-786-710-7456,79,M,Netherlands,,City_72,2023-08-26,Bronze,0,0.0,True
345,First_345,Last_345,customer_345@example.com,+1-426-731-5140,37,M,Australia,,City_28,2025-04-07,Bronze,3,617.65,True
346,First_346,Last_346,customer_346@example.com,+1-887-168-5107,60,Other,United States,MO,City_60,2024-09-22,Silver,0,0.0,True
347,First_347,Last_347,customer_347@example.com,+1-398-425-8960,78,F,Australia,,City_17,2023-01-05,Silver,1,117.64,True
348,First_348,Last_348,customer_348@example.com,+1-929-857-8145,62,Other,Germany,,City_73,2024-01-11,Silver,8,1016.85,True
349,First_349,Last_349,customer_349@example.com,+1-379-761-2343,26,Other,Australia,,City_62,2023-09-23,Bronze,2,248.95,True
350,First_350,Last_350,customer_350@example.com,+1-719-746-1511,75,Other,France,,City_34,2024-12-16,Silver,3,1057.49,True
351,First_351,Last_351,customer_351@example.com,+1-428-890-5767,67,Other,France,,City_5,2023-06-22,Silver,3,1226.14,True
352,First_352,Last_352,customer_352@example.com,+1-828-800-3717,50,M,Spain,,City_47,2022-12-07,Silver,5,2697.66,True
353,First_353,Last_353,customer_353@example.com,+1-424-879-8989,46,M,Germany,,City_73,2024-12-15,Gold,5,962.61,True
354,First_354,Last_354,customer_354@example.com,+1-247-140-6309,41,M,United States,OH,City_67,2024-04-05,Gold,2,372.91,True
355,First_355,Last_355,customer_355@example.com,+1-869-955-2275,58,F,Canada,,City_75,2022-10-27,Silver,1,288.61,True
356,First_356,Last_356,customer_356@example.com,+1-818-106-9222,80,M,Netherlands,,City_52,2023-08-20,Bronze,8,1552.17,True
357,First_357,Last_357,customer_357@example.com,+1-934-936-2938,28,M,United Kingdom,,City_66,2023-04-12,Silver,1,85.58,True
358,First_358,Last_358,customer_358@example.com,+1-620-122-4992,69,F,United Kingdom,,City_62,2023-06-02,Silver,3,741.71,True
359,First_359,Last_359,customer_359@example.com,+1-813-677-1305,58,Other,United States,MD,City_19,2024-12-27,Bronze,2,166.69,True
360,First_360,Last_360,customer_360@example.com,+1-620-715-3338,78,M,France,,City_58,2024-02-26,Silver,3,575.12,True
361,First_361,Last_361,customer_361@example.com,+1-335-211-1271,57,Other,Netherlands,,City_34,2024-09-21,Bronze,5,222.29,True
362,First_362,Last_362,customer_362@example.com,+1-744-615-2925,61,F,Germany,,City_78,2022-12-01,Bronze,3,785.83,True
363,First_363,Last_363,customer_363@example.com,+1-579-995-1711,75,Other,Netherlands,,City_1,2025-01-05,Gold,5,1426.83,True
364,First_364,Last_364,customer_364@example.com,+1-300-535-3193,32,F,Spain,,City_45,2023-05-04,Silver,5,1954.99,True
365,First_365,Last_365,customer_365@example.com,+1-207-691-9561,76,M,Canada,,City_77,2024-06-09,Gold,2,172.54,True
366,First_366,Last_366,customer_366@example.com,+1-799-359-5281,42,Other,France,,City_89,2025-09-14,Gold,2,117.21,True
367,First_367,Last_367,customer_367@example.com,+1-770-594-3928,54,F,Sweden,,City_36,2023-05-15,Platinum,2,182.06,True
368,First_368,Last_368,customer_368@example.com,+1-321-865-4764,34,F,Sweden,,City_45,2023-01-12,Silver,2,138.95,True
369,First_369,Last_369,customer_369@example.com,+1-253-264-7375,24,M,Netherlands,,City_52,2024-11-01,Silver,8,2091.85,True
370,First_370,Last_370,customer_370@example.com,+1-281-723-1618,69,M,Germany,,City_61,2025-09-18,Gold,2,85.06,True
371,First_371,Last_371,customer_371@example.com,+1-406-970-9489,57,Other,Netherlands,,City_37,2023-07-01,Silver,3,837.02,True
372,First_372,Last_372,customer_372@example.com,+1-870-100-3579,68,Other,Netherlands,,City_67,2025-07-22,Silver,3,912.64,True
373,First_373,Last_373,customer_373@example.com,+1-270-192-5661,67,F,Australia,,City_86,2024-03-12,Bronze,3,625.11,True
374,First_374,Last_374,customer_374@example.com,+1-772-174-9243,40,F,France,,City_78,2023-10-17,Platinum,3,245.14,True
375,First_375,Last_375,customer_375@example.com,+1-776-595-4985,69,Other,Canada,,City_69,2025-02-01,Gold,3,963.18,True
376,First_376,Last_376,customer_376@example.com,+1-425-793-4767,61,F,Sweden,,City_4,2023-03-04,Bronze,2,303.5,True
377,First_377,Last_377,customer_377@example.com,+1-889-866-6603,79,F,Netherlands,,City_69,2023-06-07,Bronze,8,843.95,True
