address_id,customer_id,address_type,street_address,city,state,postal_code,country,is_default
1754,276,shipping,4735 Elm St,City_62,,40538,Sweden,False
1755,837,billing,255 Maple Dr,City_23,,76211,United Kingdom,False
1756,314,shipping,4825 Maple Dr,City_15,,24653,Germany,True
1757,1225,shipping,4094 Elm St,City_71,,32619,Italy,True
1758,700,shipping,6051 Elm St,City_59,,94099,Spain,True
1759,690,shipping,9908 Elm St,City_30,,71921,France,True
1760,175,shipping,2614 Elm St,City_73,,95618,United Kingdom,True
1761,196,billing,2714 Elm St,City_39,,65162,France,False
1762,36,shipping,3345 Oak Ave,City_54,,94214,France,False
1763,74,billing,3428 Maple Dr,City_74,,84078,France,False
1764,1125,shipping,2915 Maple Dr,City_17,,12700,Italy,True
1765,1402,shipping,4617 Main St,City_37,,30827,United Kingdom,True
1766,517,shipping,9611 Main St,City_30,,96079,Australia,True
1767,70,shipping,6193 Elm St,City_71,,37971,Canada,False
1768,1479,shipping,8738 Oak Ave,City_8,,27083,Sweden,False
1769,1427,shipping,4495 Elm St,City_96,,96247,Sweden,False
1770,1048,billing,362 Main St,City_83,,87700,Australia,True
1771,529,shipping,454 Elm St,City_91,,46654,Italy,False
1772,945,billing,2894 Pine Rd,City_37,,22972,Germany,False
1773,890,billing,3546 Pine Rd,City_73,,64948,Netherlands,True
1774,1016,shipping,1034 Maple Dr,City_37,,12419,Sweden,True
1775,778,billing,3658 Pine Rd,City_42,,28313,Germany,True
1776,302,billing,2837 Main St,City_7,,77633,Spain,True
1777,440,shipping,169 Maple Dr,City_17,,13378,United Kingdom,False
1778,658,shipping,1226 Elm St,City_98,,47153,Italy,False
1779,1028,billing,9720 Maple Dr,City_62,,63701,Italy,True
1780,400,shipping,6673 Maple Dr,City_7,IL,65020,United States,True
1781,384,shipping,4501 Oak Ave,City_58,,92157,Canada,True
1782,1177,shipping,6101 Oak Ave,City_8,IN,42616,United States,True
1783,1242,shipping,2999 Main St,City_82,,27710,Germany,False
1784,180,shipping,686 Main St,City_59,,61662,France,False
1785,1457,shipping,1729 Pine Rd,City_74,,19168,Sweden,True
1786,504,shipping,2613 Oak Ave,City_83,,97926,Canada,True
1787,1090,billing,7053 Elm St,City_76,,92011,United Kingdom,True
1788,983,shipping,8614 Pine Rd,City_63,,92920,Italy,True
1789,566,shipping,128 Oak Ave,City_26,,41501,Italy,True
1790,467,shipping,8278 Main St,City_15,,23402,Netherlands,True
1791,207,shipping,6651 Pine Rd,City_77,,14940,Italy,False
1792,1163,shipping,4038 Main St,City_4,,69577,Spain,False
1793,550,shipping,8211 Pine Rd,City_67,IL,63541,United States,False
1794,397,billing,3311 Maple Dr,City_30,,94016,Sweden,True
1795,1059,shipping,2167 Oak Ave,City_29,CA,87088,United States,False
1796,594,shipping,4255 Pine Rd,City_54,,73571,France,False
1797,651,shipping,4180 Oak Ave,City_42,,42475,Spain,True
1798,353,billing,1137 Oak Ave,City_73,,42073,Germany,True
1799,1483,billing,7148 Main St,City_99,,89555,Germany,True
1800,882,billing,7652 Main St,City_67,MD,61967,United States,True
1801,1455,shipping,7802 Maple Dr,City_92,TX,16235,United States,False
1802,54,shipping,8994 Elm St,City_46,,98511,France,True
1803,170,billing,9592 Maple Dr,City_23,,36293,France,True
1804,1203,shipping,5404 Pine Rd,City_4,,60050,Italy,True
1805,162,shipping,4325 Oak Ave,City_29,,69046,Canada,False
1806,695,shipping,7256 Maple Dr,City_63,,48746,Sweden,True
1807,118,shipping,7510 Main St,City_85,,35183,Sweden,True
1808,1361,shipping,6551 Pine Rd,City_59,,83023,United Kingdom,False
1809,508,billing,1843 Pine Rd,City_13,MI,39048,United States,True
1810,1337,billing,9411 Oak Ave,City_52,PA,59177,United States,True
1811,499,shipping,9797 Main St,City_36,,75606,United Kingdom,True
1812,985,billing,214 Main St,City_87,NJ,30387,United States,True
1813,905,billing,9107 Oak Ave,City_57,,83128,Italy,True
1814,913,billing,742 Oak Ave,City_93,,52705,Canada,False
1815,1226,shipping,4775 Main St,City_16,,24998,Australia,False
1816,1177,shipping,547 Main St,City_8,IN,39336,United States,True
1817,581,shipping,408 Maple Dr,City_31,,28300,Germany,True
1818,71,shipping,3097 Elm St,City_66,,10229,Canada,False
1819,613,shipping,7979 Oak Ave,City_80,,64867,Italy,True
1820,1070,shipping,3208 Oak Ave,City_33,,97161,Italy,False
1821,1476,billing,200 Oak Ave,City_73,,36706,Spain,True
1822,407,shipping,2671 Main St,City_46,NY,28540,United States,True
1823,429,shipping,2261 Oak Ave,City_84,,45463,Sweden,True
1824,243,billing,8651 Elm St,City_99,,15735,Netherlands,True
1825,534,shipping,9700 Maple Dr,City_37,,76025,Netherlands,False
1826,375,shipping,7117 Maple Dr,City_69,,13302,Canada,False
1827,860,billing,9698 Main St,City_6,,32923,Netherlands,True
1828,1305,shipping,9943 Maple Dr,City_83,,12847,Netherlands,False
1829,465,billing,5166 Main St,City_12,,98134,France,False
1830,40,shipping,2784 Elm St,City_32,,91467,Netherlands,True
1831,1020,shipping,8046 Oak Ave,City_28,,53437,France,True
1832,729,shipping,8025 Pine Rd,City_91,,51460,Germany,True
1833,1347,shipping,1231 Oak Ave,City_4,,60410,Australia,True
1834,28,billing,592 Maple Dr,City_10,,55111,United Kingdom,True
1835,646,shipping,155 Elm St,City_81,,53485,Sweden,False
1836,41,billing,3713 Main St,City_55,,29097,Netherlands,False
1837,1497,shipping,8713 Oak Ave,City_45,,68882,Spain,False
1838,717,shipping,5183 Pine Rd,City_63,TX,54188,United States,True
1839,967,shipping,9152 Pine Rd,City_95,,45712,Canada,True
1840,234,billing,2223 Oak Ave,City_21,,67150,Canada,True
1841,774,billing,6830 Oak Ave,City_56,,58210,United Kingdom,True
1842,392,shipping,9046 Main St,City_61,,88291,United Kingdom,False
1843,789,shipping,3152 Pine Rd,City_62,,90624,United Kingdom,True
1844,663,shipping,247 Pine Rd,City_67,,56613,France,False
1845,777,shipping,973 Pine Rd,City_5,,31804,Australia,True
1846,1027,shipping,8493 Maple Dr,City_67,AZ,90101,United States,False
1847,1421,shipping,6204 Main St,City_75,,42590,Sweden,True
1848,502,shipping,7788 Elm St,City_1,,39949,Sweden,False
1849,488,shipping,9990 Pine Rd,City_75,,48059,Italy,False
1850,662,shipping,2805 Oak Ave,City_25,,11150,Netherlands,False
1851,1260,billing,7116 Elm St,City_28,,83277,Sweden,False
1852,339,billing,9585 Pine Rd,City_66,,23444,Australia,True
1853,1063,billing,30 Pine Rd,City_75,,74099,Netherlands,True
1854,368,shipping,3123 Main St,City_45,,99124,Sweden,False
1855,1018,shipping,3006 Main St,City_27,,17118,United Kingdom,True
1856,264,shipping,9628 Main St,City_62,,21700,Australia,True
1857,1272,shipping,829 Maple Dr,City_62,,32733,United Kingdom,False
1858,180,billing,1841 Main St,City_59,,35860,France,False
1859,50,shipping,8681 Elm St,City_10,,77068,France,True
1860,520,shipping,4757 Main St,City_63,,71011,Netherlands,True
1861,1084,billing,6971 Pine Rd,City_87,,47415,Germany,False
1862,446,billing,6455 Oak Ave,City_60,,46879,Canada,False
1863,1420,shipping,6007 Pine Rd,City_29,,39107,Italy,True
1864,490,shipping,7836 Maple Dr,City_23,,21699,Australia,True
1865,449,shipping,2867 Main St,City_6,,57127,Spain,True
1866,239,shipping,2265 Maple Dr,City_45,,39725,Spain,True
1867,1421,shipping,8686 Elm St,City_75,,53170,Sweden,True
1868,224,billing,6639 Oak Ave,City_29,,33798,Canada,True
1869,1109,shipping,4773 Elm St,City_44,,63080,Germany,True
1870,516,shipping,9815 Pine Rd,City_66,,76934,Italy,True
1871,1325,shipping,389 Maple Dr,City_42,TX,13008,United States,True
1872,680,billing,3667 Main St,City_56,,15211,Sweden,False
1873,882,shipping,993 Maple Dr,City_67,MD,67857,United States,False
1874,1373,billing,7523 Main St,City_90,,43350,Sweden,False
1875,38,shipping,4474 Main St,City_29,,90740,Canada,True
1876,316,shipping,8250 Main St,City_62,,58626,Germany,True
1877,182,shipping,3614 Pine Rd,City_30,,75517,Canada,True
1878,864,shipping,9011 Main St,City_10,,40779,Canada,False
1879,480,shipping,2899 Maple Dr,City_46,,93746,Netherlands,True
1880,997,shipping,4577 Elm St,City_99,,41588,Canada,True
1881,810,billing,153 Pine Rd,City_48,AZ,39311,United States,True
1882,263,billing,9482 Maple Dr,City_8,,23853,Italy,False
1883,540,shipping,5486 Elm St,City_25,,29595,Spain,True
1884,735,shipping,9014 Pine Rd,City_48,,94984,France,False
1885,1184,shipping,1677 Elm St,City_24,,26700,France,False
1886,79,shipping,1886 Oak Ave,City_73,,61631,Spain,True
1887,819,shipping,4784 Main St,City_4,,85398,Germany,True
1888,255,billing,3263 Maple Dr,City_75,,51892,United Kingdom,True
1889,1172,shipping,5907 Pine Rd,City_41,,44910,Canada,False
1890,382,billing,5490 Pine Rd,City_41,,45133,Italy,False
1891,1146,shipping,2296 Main St,City_89,,82584,Sweden,True
1892,1413,shipping,6402 Oak Ave,City_12,,66266,Sweden,True
1893,1247,shipping,704 Maple Dr,City_19,GA,49231,United States,True
1894,736,shipping,623 Elm St,City_78,,74601,France,False
1895,1302,billing,8636 Maple Dr,City_1,,60511,Canada,False
1896,570,shipping,6777 Elm St,City_95,,48204,Australia,True
1897,1478,shipping,9054 Maple Dr,City_97,,78246,Netherlands,False
1898,1374,billing,2545 Pine Rd,City_9,,82888,Canada,True
1899,985,shipping,6528 Oak Ave,City_87,NJ,56683,United States,True
1900,1041,billing,5272 Maple Dr,City_93,,13845,United Kingdom,False
1901,1048,billing,5364 Oak Ave,City_83,,89180,Australia,False
1902,897,billing,1062 Oak Ave,City_51,,19675,Canada,True
1903,597,billing,1093 Pine Rd,City_17,,76364,Australia,True
1904,1332,shipping,5550 Main St,City_100,WI,68990,United States,True
1905,302,billing,1043 Maple Dr,City_7,,34302,Spain,False
1906,1294,shipping,2112 Main St,City_24,,87027,Germany,False
1907,1412,billing,4034 Main St,City_91,,49130,Germany,True
1908,59,shipping,6021 Pine Rd,City_71,NY,34417,United States,True
1909,144,shipping,6952 Elm St,City_45,,10404,Netherlands,False
1910,187,shipping,4317 Elm St,City_98,,23477,France,True
1911,1000,shipping,1878 Main St,City_98,,73516,Australia,True
1912,509,shipping,2615 Pine Rd,City_44,,49886,Spain,False
1913,350,shipping,6624 Main St,City_34,,94539,France,False
1914,433,billing,5406 Main St,City_30,,79522,Spain,True
1915,28,shipping,803 Maple Dr,City_10,,12332,United Kingdom,False
1916,1117,shipping,6574 Main St,City_83,,55445,Netherlands,True
1917,611,shipping,5231 Elm St,City_55,,80409,Netherlands,True
1918,1385,billing,4061 Elm St,City_2,,23700,Australia,True
1919,721,shipping,9599 Pine Rd,City_72,,93783,Spain,True
1920,1097,billing,7471 Main St,City_23,,15852,Netherlands,True
1921,825,shipping,6315 Elm St,City_88,,11190,Sweden,True
1922,1263,shipping,7738 Maple Dr,City_11,,78662,Sweden,True
1923,644,billing,9570 Pine Rd,City_93,,97995,Italy,True
1924,990,billing,1007 Elm St,City_46,,84986,Italy,False
1925,1043,shipping,5312 Maple Dr,City_65,,84475,Netherlands,False
1926,878,shipping,4363 Oak Ave,City_100,,72135,Germany,False
1927,370,shipping,9959 Main St,City_61,,23334,Germany,True
1928,1304,shipping,5517 Oak Ave,City_62,,92035,Canada,False
1929,396,billing,4200 Pine Rd,City_98,,39022,Netherlands,False
1930,442,shipping,3623 Main St,City_21,,13420,Germany,False
1931,139,shipping,5046 Pine Rd,City_41,,95088,Spain,True
1932,1311,billing,8631 Oak Ave,City_28,,36576,France,True
1933,1149,billing,6206 Maple Dr,City_4,,80088,Netherlands,False
1934,176,shipping,8978 Oak Ave,City_8,,18741,Italy,True
1935,622,shipping,3245 Maple Dr,City_54,,63962,Spain,True
1936,1480,shipping,4347 Pine Rd,City_23,,18638,Canada,False
1937,784,billing,1841 Maple Dr,City_92,,18756,Australia,True
1938,1443,shipping,2422 Oak Ave,City_67,,91999,Spain,True
1939,880,shipping,9571 Pine Rd,City_53,IL,26564,United States,False
1940,849,shipping,63 Oak Ave,City_81,,29802,Sweden,True
1941,367,billing,3469 Maple Dr,City_36,,12824,Sweden,True
1942,483,billing,5480 Pine Rd,City_55,,27882,Sweden,True
1943,147,shipping,2498 Maple Dr,City_6,,42469,United Kingdom,False
1944,566,shipping,1666 Main St,City_26,,28661,Italy,True
1945,607,shipping,8075 Main St,City_17,,21237,Sweden,True
1946,44,shipping,4599 Oak Ave,City_39,,35882,Australia,True
1947,180,shipping,5228 Elm St,City_59,,74218,France,True
1948,1139,billing,2764 Maple Dr,City_61,,26109,Germany,True
1949,1,shipping,3059 Main St,City_32,,88386,Canada,False
1950,685,billing,5413 Pine Rd,City_18,,10238,United Kingdom,False
1951,487,shipping,6175 Maple Dr,City_94,,93950,Sweden,False
1952,1196,billing,9386 Main St,City_81,,46648,Netherlands,True
1953,534,shipping,6427 Elm St,City_37,,58778,Netherlands,False
1954,1028,shipping,9471 Oak Ave,City_62,,12589,Italy,False
1955,668,billing,9966 Main St,City_8,,42455,United Kingdom,True
1956,1262,shipping,5429 Elm St,City_38,IL,68891,United States,True
1957,582,shipping,4357 Oak Ave,City_43,,82932,Australia,True
1958,1111,shipping,4483 Pine Rd,City_22,,40846,United Kingdom,False
1959,173,shipping,7778 Main St,City_89,,50362,Canada,True
1960,1195,shipping,188 Pine Rd,City_78,,20591,United Kingdom,False
1961,546,shipping,5842 Pine Rd,City_64,,22829,Canada,True
1962,975,billing,6968 Main St,City_14,,94392,Germany,False
1963,1211,shipping,8652 Pine Rd,City_86,,29293,Germany,True
1964,1234,billing,6741 Main St,City_32,,88292,Canada,True
1965,348,shipping,3956 Oak Ave,City_73,,93272,Germany,True
1966,55,shipping,2335 Pine Rd,City_63,,21721,Spain,False
1967,346,shipping,2338 Elm St,City_60,MO,61921,United States,False
1968,772,shipping,5821 Pine Rd,City_70,,56850,France,False
1969,43,billing,4618 Maple Dr,City_9,,37040,France,True
1970,55,shipping,4358 Pine Rd,City_63,,63719,Spain,True
1971,373,shipping,7384 Pine Rd,City_86,,87958,Australia,False
1972,11,shipping,2852 Main St,City_65,,89385,Germany,False
1973,1001,shipping,6645 Maple Dr,City_86,,19754,Italy,False
1974,1328,shipping,8211 Maple Dr,City_65,,91032,Canada,False
1975,1263,shipping,1111 Oak Ave,City_11,,29263,Sweden,True
1976,310,shipping,5787 Main St,City_100,,89680,France,True
1977,18,billing,2784 Maple Dr,City_25,,49884,France,True
1978,1192,shipping,2841 Main St,City_25,,36340,Canada,True
1979,986,billing,7969 Main St,City_25,TX,29006,United States,True
1980,171,shipping,3399 Oak Ave,City_42,,97097,Italy,False
1981,921,shipping,9179 Main St,City_5,TN,19718,United States,True
1982,28,shipping,922 Pine Rd,City_10,,83834,United Kingdom,True
1983,968,shipping,2121 Main St,City_70,,46232,Italy,True
1984,866,shipping,8785 Oak Ave,City_29,,69461,Italy,True
1985,1262,billing,9120 Main St,City_38,IL,48572,United States,True
1986,454,billing,9563 Oak Ave,City_85,,32219,Sweden,True
1987,1214,shipping,9203 Pine Rd,City_66,,72273,Germany,False
1988,1384,billing,7883 Oak Ave,City_98,,25166,Australia,True
1989,1245,shipping,9742 Maple Dr,City_56,OH,87617,United States,True
1990,1084,shipping,3701 Main St,City_87,,44370,Germany,True
1991,586,shipping,1418 Maple Dr,City_12,,71354,Canada,True
1992,1383,shipping,4049 Maple Dr,City_59,,57240,United Kingdom,False
1993,739,shipping,25 Main St,City_99,,91830,Spain,True
1994,1436,shipping,7659 Oak Ave,City_4,,41395,France,True
1995,563,shipping,5351 Main St,City_93,,13226,Spain,False
1996,407,shipping,9511 Oak Ave,City_46,NY,97107,United States,True
1997,688,shipping,6839 Maple Dr,City_33,,41491,Australia,False
1998,486,shipping,5291 Maple Dr,City_88,,18639,United Kingdom,False
1999,1187,shipping,3989 Elm St,City_86,,59329,Canada,False
2000,679,billing,3792 Maple Dr,City_49,IL,18781,United States,False
